1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,85,0939,5366338,44826120,1291
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,80,0932,5728450,44826120,1292
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,85,0939,6429634,44826120,1297
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,40,094B,6791746,44826120,1298
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,84,0938,6977218,44826120,1299
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,53,0915,7481794,44826120,1300
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,38,0947,7869634,44826120,1305
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,81,0935,8237506,44826120,1310
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,99,094D,8625346,44826120,1311
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,78,092F,8625346,44826120,1312
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,29,093E,9056578,44826120,1313
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,54,0916,9242050,44826120,1314
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,99,094D,9815362,44826120,1315
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,78,092F,9815362,44826120,1316
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,29,093E,10246594,44826120,1317
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,4,0905,10636354,44826120,1322
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,30,093F,11167042,44826120,1323
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,77,092E,11352514,44826120,1324
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,68,0924,11782594,44826120,1325
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,53,0915,12195778,44826120,1326
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,32,0941,12583618,44826120,1331
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,77,092E,12747202,44826120,1336
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,29,093E,13177282,44826120,1337
